"FUENTE"|"FECHA"|"PI_NCF"|"PI_NOMBRE"|"PI_RNC"|"PI_TOTAL"|"PI_EXONERACION"|"PI_PCT_LEY"|"PI_IVA"|"MONTO"
"LULU"|20180319|"-"|"-"|"-"|793.60|" -   "|62.00|111.60|620.00
"LULU"|20180319|"-"|"-"|"-"|1120.00|" -   "|87.50|157.50|875.00
"LULU"|20180319|"-"|"-"|"-"|2732.80|" -   "|213.50|384.30|2135.00
"LULU"|20180319|"-"|"-"|"-"|313.60|" -   "|24.50|44.10|245.00
"LULU"|20180319|"-"|"-"|"-"|1766.40|" -   "|138.00|248.40|1380.00
"LULU"|20180319|"-"|"-"|"-"|5689.60|" -   "|444.50|800.10|4445.00
"LULU"|20180319|"-"|"-"|"-"|1554.79|" -   "|121.47|218.64|1214.68
"LULU"|20180319|"-"|"-"|"-"|972.80|" -   "|76.00|136.80|760.00
"LULU"|20180319|"-"|"-"|"-"|2284.80|" -   "|178.50|321.30|1785.00
"LULU"|20180319|"-"|"-"|"-"|2560.00|" -   "|200.00|360.00|2000.00
"LULU"|20180319|"-"|"-"|"-"|1209.60|" -   "|94.50|170.10|945.00
"LULU"|20180319|"-"|"-"|"-"|4192.00|" -   "|327.50|589.50|3275.00
"LULU"|20180319|"-"|"-"|"-"|1331.20|" -   "|104.00|187.20|1040.00
"LULU"|20180319|"-"|"-"|"-"|1856.00|" -   "|145.00|261.00|1450.00
"LULU"|20180319|"-"|"-"|"-"|1081.60|" -   "|84.50|152.10|845.00
"LULU"|20180319|"-"|"-"|"-"|3782.40|" -   "|295.50|531.90|2955.00
"LULU"|20180319|"-"|"-"|"-"|4294.40|" -   "|335.50|603.90|3355.00
"LULU"|20180319|"-"|"-"|"-"|2489.60|" -   "|194.50|350.10|1945.00
"LULU"|20180319|"-"|"-"|"-"|2598.40|" -   "|203.00|365.40|2030.00
"LULU"|20180319|"-"|"-"|"-"|4972.80|" -   "|388.50|699.30|3885.00
"LULU"|20180319|"-"|"-"|"-"|5600.00|" -   "|437.50|787.50|4375.00
"LULU"|20180319|"-"|"-"|"-"|2501.58|" -   "|195.44|351.78|1954.36
"LULU"|20180319|"-"|"-"|"-"|23244.80|" -   "|1816.00|3268.80|18160.00
"LULU"|20180319|"-"|"-"|"-"|4070.40|" -   "|318.00|572.40|3180.00
"LULU"|20180319|"-"|"-"|"-"|5683.20|" -   "|444.00|799.20|4440.00
"LULU"|20180319|"-"|"-"|"-"|11161.60|" -   "|872.00|1569.60|8720.00
"LULU"|20180319|"-"|"-"|"-"|800.00|" -   "|62.50|112.50|625.00
"LULU"|20180319|"-"|"-"|"-"|1171.20|" -   "|91.50|164.70|915.00
"LULU"|20180319|"-"|"-"|"-"|2694.40|" -   "|210.50|378.90|2105.00
"LULU"|20180319|"-"|"-"|"-"|2988.80|" -   "|233.50|420.30|2335.00
"LULU"|20180320|"-"|"-"|"-"|1907.20|" -   "|149.00|268.20|1490.00
"LULU"|20180320|"-"|"-"|"-"|3072.00|" -   "|240.00|432.00|2400.00
"LULU"|20180320|"-"|"-"|"-"|1139.20|" -   "|89.00|160.20|890.00
"LULU"|20180320|"-"|"-"|"-"|3129.60|" -   "|244.50|440.10|2445.00
"LULU"|20180320|"-"|"-"|"-"|4657.92|" -   "|363.90|655.02|3639.00
"LULU"|20180320|"-"|"-"|"-"|6770.79|" -   "|528.97|952.14|5289.68
"LULU"|20180320|"-"|"-"|"-"|2117.58|" -   "|165.44|297.78|1654.36
"LULU"|20180320|"-"|"-"|"-"|460.80|" -   "|36.00|64.80|360.00
"LULU"|20180320|"-"|"-"|"-"|819.20|" -   "|64.00|115.20|640.00
"LULU"|20180320|"-"|"-"|"-"|2969.60|" -   "|232.00|417.60|2320.00
"LULU"|20180320|"-"|"-"|"-"|1440.00|" -   "|112.50|202.50|1125.00
"LULU"|20180320|"-"|"-"|"-"|2988.80|" -   "|233.50|420.30|2335.00
"LULU"|20180320|"-"|"-"|"-"|2419.20|" -   "|189.00|340.20|1890.00
"LULU"|20180320|"-"|"-"|"-"|1963.50|" 321.30 "|178.50|321.30|1463.70
"LULU"|20180320|"-"|"-"|"-"|4313.60|" -   "|337.00|606.60|3370.00
"LULU"|20180320|"-"|"-"|"-"|3103.59|" -   "|242.47|436.44|2424.68
"LULU"|20180320|"-"|"-"|"-"|448.00|" -   "|35.00|63.00|350.00
"LULU"|20180320|"-"|"-"|"-"|473.60|" -   "|37.00|66.60|370.00
"LULU"|20180320|"-"|"-"|"-"|3648.00|" -   "|285.00|513.00|2850.00
"LULU"|20180320|"-"|"-"|"-"|1216.00|" -   "|95.00|171.00|950.00
"LULU"|20180320|"-"|"-"|"-"|3155.20|" -   "|246.50|443.70|2465.00
"LULU"|20180320|"-"|"-"|"-"|1414.40|" -   "|110.50|198.90|1105.00
"LULU"|20180320|"-"|"-"|"-"|3334.40|" -   "|260.50|468.90|2605.00
"LULU"|20180320|"-"|"-"|"-"|5030.40|" -   "|393.00|707.40|3930.00
"LULU"|20180320|"-"|"-"|"-"|4367.00|" 714.60 "|397.00|714.60|3255.40
"LULU"|20180320|"-"|"-"|"-"|1580.39|" -   "|123.47|222.24|1234.68
"LULU"|20180320|"-"|"-"|"-"|2937.60|" -   "|229.50|413.10|2295.00
"LULU"|20180320|"-"|"-"|"-"|960.00|" -   "|75.00|135.00|750.00
"LULU"|20180320|"-"|"-"|"-"|1408.00|" -   "|110.00|198.00|1100.00
"LULU"|20180320|"-"|"-"|"-"|3040.00|" -   "|237.50|427.50|2375.00
"LULU"|20180320|"-"|"-"|"-"|36416.00|" -   "|2845.00|5121.00|28450.00
"LULU"|20180320|"-"|"-"|"-"|2387.20|" -   "|186.50|335.70|1865.00
"LULU"|20180320|"-"|"-"|"-"|1817.60|" -   "|142.00|255.60|1420.00
"LULU"|20180320|"-"|"-"|"-"|1817.60|" -   "|142.00|255.60|1420.00
"LULU"|20180320|"-"|"-"|"-"|1139.20|" -   "|89.00|160.20|890.00
"LULU"|20180320|"-"|"-"|"-"|1739.98|" -   "|135.94|244.68|1359.36
"LULU"|20180320|"-"|"-"|"-"|5350.40|" -   "|418.00|752.40|4180.00
"LULU"|20180320|"-"|"-"|"-"|1766.40|" -   "|138.00|248.40|1380.00
"LULU"|20180320|"-"|"-"|"-"|3136.00|" -   "|245.00|441.00|2450.00
"LULU"|20180320|"-"|"-"|"-"|0.00|" -   "|0.00|0.00|0.00
"LULU"|20180320|"-"|"-"|"-"|1817.19|" -   "|141.97|255.54|1419.68
"LULU"|20180321|"-"|"-"|"-"|6496.00|" -   "|507.50|913.50|5075.00
"LULU"|20180321|"-"|"-"|"-"|17971.20|" -   "|1404.00|2527.20|14040.00
"LULU"|20180321|"-"|"-"|"-"|2944.00|" -   "|230.00|414.00|2300.00
"LULU"|20180321|"-"|"-"|"-"|1034.96|" -   "|80.86|145.54|808.56
"LULU"|20180321|"-"|"-"|"-"|2776.37|" -   "|216.90|390.43|2169.04
"LULU"|20180321|"-"|"-"|"-"|1408.00|" -   "|110.00|198.00|1100.00
"LULU"|20180321|"-"|"-"|"-"|1984.00|" -   "|155.00|279.00|1550.00
"LULU"|20180321|"-"|"-"|"-"|3411.20|" -   "|266.50|479.70|2665.00
"LULU"|20180321|"-"|"-"|"-"|2579.20|" -   "|201.50|362.70|2015.00
"LULU"|20180321|"-"|"-"|"-"|4006.40|" -   "|313.00|563.40|3130.00
"LULU"|20180321|"-"|"-"|"-"|5164.80|" -   "|403.50|726.30|4035.00
"LULU"|20180321|"-"|"-"|"-"|588.80|" -   "|46.00|82.80|460.00
"LULU"|20180321|"-"|"-"|"-"|2022.40|" -   "|158.00|284.40|1580.00
"LULU"|20180321|"-"|"-"|"-"|1740.80|" -   "|136.00|244.80|1360.00
"LULU"|20180321|"-"|"-"|"-"|665.60|" -   "|52.00|93.60|520.00
"LULU"|20180321|"-"|"-"|"-"|1672.01|" -   "|130.63|235.13|1306.25
"LULU"|20180321|"-"|"-"|"-"|1331.20|" -   "|104.00|187.20|1040.00
"LULU"|20180321|"-"|"-"|"-"|1017.60|" -   "|79.50|143.10|795.00
"LULU"|20180321|"-"|"-"|"-"|1651.20|" -   "|129.00|232.20|1290.00
"LULU"|20180321|"-"|"-"|"-"|1875.20|" -   "|146.50|263.70|1465.00
"LULU"|20180321|"-"|"-"|"-"|2227.20|" -   "|174.00|313.20|1740.00
"LULU"|20180321|"-"|"-"|"-"|281.60|" -   "|22.00|39.60|220.00
"LULU"|20180321|"-"|"-"|"-"|1280.00|" -   "|100.00|180.00|1000.00
"LULU"|20180321|"-"|"-"|"-"|2150.40|" -   "|168.00|302.40|1680.00
"LULU"|20180321|"-"|"-"|"-"|1145.60|" -   "|89.50|161.10|895.00
"LULU"|20180321|"-"|"-"|"-"|153.60|" -   "|12.00|21.60|120.00
"LULU"|20180321|"-"|"-"|"-"|1120.00|" -   "|87.50|157.50|875.00
"LULU"|20180321|"-"|"-"|"-"|1088.00|" -   "|85.00|153.00|850.00
"LULU"|20180321|"-"|"-"|"-"|665.60|" -   "|52.00|93.60|520.00
"LULU"|20180321|"-"|"-"|"-"|3116.80|" -   "|243.50|438.30|2435.00
"LULU"|20180321|"-"|"-"|"-"|3520.00|" -   "|275.00|495.00|2750.00
"LULU"|20180321|"-"|"-"|"-"|1792.00|" -   "|140.00|252.00|1400.00
"LULU"|20180321|"-"|"-"|"-"|1336.78|" -   "|104.44|187.98|1044.36
"LULU"|20180321|"-"|"-"|"-"|812.16|" -   "|63.45|114.21|634.50
"LULU"|20180321|"-"|"-"|"-"|5488.82|" 898.17 "|498.98|898.17|4091.67
"LULU"|20180321|"-"|"-"|"-"|2061.23|" -   "|161.03|289.86|1610.34
"LULU"|20180321|"-"|"-"|"-"|1568.00|" -   "|122.50|220.50|1225.00
"LULU"|20180321|"-"|"-"|"-"|7013.17|" -   "|547.90|986.23|5479.04
"LULU"|20180321|"-"|"-"|"-"|3968.00|" -   "|310.00|558.00|3100.00
"LULU"|20180321|"-"|"-"|"-"|5913.60|" -   "|462.00|831.60|4620.00
"LULU"|20180321|"-"|"-"|"-"|4101.12|" -   "|320.40|576.72|3204.00
"LULU"|20180321|"-"|"-"|"-"|2476.80|" -   "|193.50|348.30|1935.00
"LULU"|20180321|"-"|"-"|"-"|13304.85|" 2,177.16 "|1209.53|2177.16|9918.16
"LULU"|20180321|"-"|"-"|"-"|659.20|" -   "|51.50|92.70|515.00
"LULU"|20180321|"-"|"-"|"-"|5273.60|" -   "|412.00|741.60|4120.00
"LULU"|20180321|"-"|"-"|"-"|3219.20|" -   "|251.50|452.70|2515.00
"LULU"|20180321|"-"|"-"|"-"|240.00|" -   "|18.75|33.75|187.50
"LULU"|20180321|"-"|"-"|"-"|531.20|" -   "|41.50|74.70|415.00
"LULU"|20180321|"-"|"-"|"-"|240.00|" -   "|18.75|33.75|187.50
"LULU"|20180321|"-"|"-"|"-"|26572.80|" -   "|2076.00|3736.80|20760.00
"LULU"|20180321|"-"|"-"|"-"|5331.20|" -   "|416.50|749.70|4165.00
"LULU"|20180321|"-"|"-"|"-"|6918.40|" -   "|540.50|972.90|5405.00
"LULU"|20180321|"-"|"-"|"-"|1779.20|" -   "|139.00|250.20|1390.00
"LULU"|20180321|"-"|"-"|"-"|9273.60|" -   "|724.50|1304.10|7245.00
"LULU"|20180321|"-"|"-"|"-"|1273.60|" -   "|99.50|179.10|995.00
"LULU"|20180321|"-"|"-"|"-"|3909.58|" -   "|305.44|549.78|3054.36
"LULU"|20180321|"-"|"-"|"-"|716.80|" -   "|56.00|100.80|560.00
"LULU"|20180321|"-"|"-"|"-"|5990.40|" -   "|468.00|842.40|4680.00
"LULU"|20180321|"-"|"-"|"-"|2144.00|" -   "|167.50|301.50|1675.00
"LULU"|20180321|"-"|"-"|"-"|2867.20|" -   "|224.00|403.20|2240.00
"LULU"|20180321|"-"|"-"|"-"|678.40|" -   "|53.00|95.40|530.00
"LULU"|20180321|"-"|"-"|"-"|5527.04|" -   "|431.80|777.24|4318.00
"LULU"|20180321|"-"|"-"|"-"|4672.00|" -   "|365.00|657.00|3650.00
"LULU"|20180321|"-"|"-"|"-"|3225.60|" -   "|252.00|453.60|2520.00
"LULU"|20180321|"-"|"-"|"-"|3059.20|" -   "|239.00|430.20|2390.00
"LULU"|20180321|"-"|"-"|"-"|3198.77|" -   "|249.90|449.83|2499.04
"LULU"|20180321|"-"|"-"|"-"|18825.62|" -   "|1470.75|2647.35|14707.52
"LULU"|20180321|"-"|"-"|"-"|2752.00|" -   "|215.00|387.00|2150.00
"LULU"|20180321|"-"|"-"|"-"|3148.80|" -   "|246.00|442.80|2460.00
"LULU"|20180321|"-"|"-"|"-"|1952.00|" -   "|152.50|274.50|1525.00
"LULU"|20180321|"-"|"-"|"-"|2483.20|" -   "|194.00|349.20|1940.00
"LULU"|20180321|"-"|"-"|"-"|953.60|" -   "|74.50|134.10|745.00
"LULU"|20180322|"-"|"-"|"-"|1580.80|" -   "|123.50|222.30|1235.00
"LULU"|20180322|"-"|"-"|"-"|2976.00|" -   "|232.50|418.50|2325.00
"LULU"|20180322|"-"|"-"|"-"|876.80|" -   "|68.50|123.30|685.00
"LULU"|20180322|"-"|"-"|"-"|1561.60|" -   "|122.00|219.60|1220.00
"LULU"|20180322|"-"|"-"|"-"|3748.35|" -   "|292.84|527.11|2928.40
"LULU"|20180322|"-"|"-"|"-"|3609.60|" -   "|282.00|507.60|2820.00
"LULU"|20180322|"-"|"-"|"-"|1625.60|" -   "|127.00|228.60|1270.00
"LULU"|20180322|"-"|"-"|"-"|617.60|" -   "|48.25|86.85|482.50
"LULU"|20180322|"-"|"-"|"-"|4464.00|" -   "|348.75|627.75|3487.50
"LULU"|20180322|"-"|"-"|"-"|8851.20|" -   "|691.50|1244.70|6915.00
"LULU"|20180322|"-"|"-"|"-"|1676.80|" -   "|131.00|235.80|1310.00
"LULU"|20180322|"-"|"-"|"-"|307.20|" -   "|24.00|43.20|240.00
"LULU"|20180322|"-"|"-"|"-"|1152.00|" -   "|90.00|162.00|900.00
"LULU"|20180322|"-"|"-"|"-"|1580.80|" -   "|123.50|222.30|1235.00
"LULU"|20180322|"-"|"-"|"-"|1739.98|" -   "|135.94|244.68|1359.36
"LULU"|20180322|"-"|"-"|"-"|4057.60|" -   "|317.00|570.60|3170.00
"LULU"|20180322|"-"|"-"|"-"|2137.19|" -   "|166.97|300.54|1669.68
"LULU"|20180322|"-"|"-"|"-"|3926.40|" -   "|306.75|552.15|3067.50
"LULU"|20180322|"-"|"-"|"-"|332.80|" -   "|26.00|46.80|260.00
"LULU"|20180322|"-"|"-"|"-"|294.40|" -   "|23.00|41.40|230.00
"LULU"|20180322|"-"|"-"|"-"|7244.80|" -   "|566.00|1018.80|5660.00
"LULU"|20180322|"-"|"-"|"-"|2015.20|" -   "|157.44|283.39|1574.37
"LULU"|20180322|"-"|"-"|"-"|1542.40|" -   "|120.50|216.90|1205.00
"LULU"|20180322|"-"|"-"|"-"|4934.40|" -   "|385.50|693.90|3855.00
"LULU"|20180322|"-"|"-"|"-"|4763.00|" 779.40 "|433.00|779.40|3550.60
"LULU"|20180322|"-"|"-"|"-"|1881.00|" 307.80 "|171.00|307.80|1402.20
"LULU"|20180322|"-"|"-"|"-"|1721.60|" -   "|134.50|242.10|1345.00
"LULU"|20180322|"-"|"-"|"-"|9479.68|" -   "|740.60|1333.08|7406.00
"LULU"|20180322|"-"|"-"|"-"|7425.61|" -   "|580.13|1044.23|5801.25
"LULU"|20180322|"-"|"-"|"-"|2924.80|" -   "|228.50|411.30|2285.00
"LULU"|20180322|"-"|"-"|"-"|3948.80|" -   "|308.50|555.30|3085.00
"LULU"|20180322|"-"|"-"|"-"|1267.20|" -   "|99.00|178.20|990.00
"LULU"|20180322|"-"|"-"|"-"|22795.57|" -   "|1780.90|3205.63|17809.04
"LULU"|20180322|"-"|"-"|"-"|1478.40|" -   "|115.50|207.90|1155.00
"LULU"|20180322|"-"|"-"|"-"|192.00|" -   "|15.00|27.00|150.00
"LULU"|20180322|"-"|"-"|"-"|5318.40|" -   "|415.50|747.90|4155.00
"LULU"|20180322|"-"|"-"|"-"|4481.15|" -   "|350.09|630.16|3500.90
"LULU"|20180322|"-"|"-"|"-"|2950.40|" -   "|230.50|414.90|2305.00
"LULU"|20180322|"-"|"-"|"-"|3244.80|" -   "|253.50|456.30|2535.00
"LULU"|20180322|"-"|"-"|"-"|6022.40|" -   "|470.50|846.90|4705.00
"LULU"|20180322|"-"|"-"|"-"|4793.60|" -   "|374.50|674.10|3745.00
"LULU"|20180322|"-"|"-"|"-"|2176.00|" -   "|170.00|306.00|1700.00
"LULU"|20180322|"-"|"-"|"-"|960.00|" -   "|75.00|135.00|750.00
"LULU"|20180322|"-"|"-"|"-"|6694.40|" -   "|523.00|941.40|5230.00
"LULU"|20180322|"-"|"-"|"-"|6400.00|" -   "|500.00|900.00|5000.00
"LULU"|20180322|"-"|"-"|"-"|6400.00|" -   "|500.00|900.00|5000.00
"LULU"|20180322|"-"|"-"|"-"|3200.00|" -   "|250.00|450.00|2500.00
"LULU"|20180322|"-"|"-"|"-"|13478.40|" -   "|1053.00|1895.40|10530.00
"LULU"|20180323|"-"|"-"|"-"|12800.00|" -   "|1000.00|1800.00|10000.00
"LULU"|20180323|"-"|"-"|"-"|6400.00|" -   "|500.00|900.00|5000.00
"LULU"|20180323|"-"|"-"|"-"|13259.98|" -   "|1035.94|1864.68|10359.36
"LULU"|20180323|"-"|"-"|"-"|12800.00|" -   "|1000.00|1800.00|10000.00
"LULU"|20180323|"-"|"-"|"-"|8597.76|" -   "|671.70|1209.06|6717.00
"LULU"|20180323|"-"|"-"|"-"|19200.00|" -   "|1500.00|2700.00|15000.00
"LULU"|20180323|"-"|"-"|"-"|4358.40|" -   "|340.50|612.90|3405.00
"LULU"|20180323|"-"|"-"|"-"|3590.40|" -   "|280.50|504.90|2805.00
"LULU"|20180323|"-"|"-"|"-"|6400.00|" -   "|500.00|900.00|5000.00
"LULU"|20180323|"-"|"-"|"-"|6400.00|" -   "|500.00|900.00|5000.00
"LULU"|20180323|"-"|"-"|"-"|1433.60|" -   "|112.00|201.60|1120.00
"LULU"|20180323|"-"|"-"|"-"|1849.60|" -   "|144.50|260.10|1445.00
"LULU"|20180323|"-"|"-"|"-"|7065.60|" -   "|552.00|993.60|5520.00
"LULU"|20180323|"-"|"-"|"-"|27494.40|" -   "|2148.00|3866.40|21480.00
"LULU"|20180323|"-"|"-"|"-"|2880.00|" -   "|225.00|405.00|2250.00
"LULU"|20180323|"-"|"-"|"-"|1932.80|" -   "|151.00|271.80|1510.00
"LULU"|20180323|"-"|"-"|"-"|2022.40|" -   "|158.00|284.40|1580.00
"LULU"|20180323|"-"|"-"|"-"|1779.20|" -   "|139.00|250.20|1390.00
"LULU"|20180323|"-"|"-"|"-"|659.20|" -   "|51.50|92.70|515.00
"LULU"|20180323|"-"|"-"|"-"|2611.20|" -   "|204.00|367.20|2040.00
"LULU"|20180323|"-"|"-"|"-"|3001.19|" -   "|234.47|422.04|2344.68
"LULU"|20180323|"-"|"-"|"-"|671.79|" -   "|52.48|94.47|524.84
"LULU"|20180323|"-"|"-"|"-"|665.60|" -   "|52.00|93.60|520.00
"LULU"|20180323|"-"|"-"|"-"|1994.24|" -   "|155.80|280.44|1558.00
"LULU"|20180323|"-"|"-"|"-"|5554.80|" -   "|433.97|781.14|4339.69
"LULU"|20180323|"-"|"-"|"-"|2182.40|" -   "|170.50|306.90|1705.00
"LULU"|20180323|"-"|"-"|"-"|11174.40|" -   "|873.00|1571.40|8730.00
"LULU"|20180323|"-"|"-"|"-"|742.40|" -   "|58.00|104.40|580.00
"LULU"|20180323|"-"|"-"|"-"|972.80|" -   "|76.00|136.80|760.00
"LULU"|20180323|"-"|"-"|"-"|1427.20|" -   "|111.50|200.70|1115.00
"LULU"|20180323|"-"|"-"|"-"|2201.60|" -   "|172.00|309.60|1720.00
"LULU"|20180323|"-"|"-"|"-"|7391.23|" -   "|577.44|1039.39|5774.40
"LULU"|20180323|"-"|"-"|"-"|5651.20|" -   "|441.50|794.70|4415.00
"LULU"|20180323|"-"|"-"|"-"|3045.99|" -   "|237.97|428.34|2379.68
"LULU"|20180323|"-"|"-"|"-"|3897.60|" -   "|304.50|548.10|3045.00
"LULU"|20180323|"-"|"-"|"-"|4646.40|" -   "|363.00|653.40|3630.00
"LULU"|20180323|"-"|"-"|"-"|2839.14|" -   "|221.81|399.25|2218.08
"LULU"|20180323|"-"|"-"|"-"|562.79|" -   "|43.97|79.14|439.68
"LULU"|20180323|"-"|"-"|"-"|1420.80|" -   "|111.00|199.80|1110.00
"LULU"|20180323|"-"|"-"|"-"|1971.20|" -   "|154.00|277.20|1540.00
"LULU"|20180323|"-"|"-"|"-"|1804.80|" -   "|141.00|253.80|1410.00
"LULU"|20180323|"-"|"-"|"-"|3110.40|" -   "|243.00|437.40|2430.00
"LULU"|20180323|"-"|"-"|"-"|1913.60|" -   "|149.50|269.10|1495.00
"LULU"|20180323|"-"|"-"|"-"|2092.80|" -   "|163.50|294.30|1635.00
"LULU"|20180323|"-"|"-"|"-"|2528.00|" -   "|197.50|355.50|1975.00
"LULU"|20180323|"-"|"-"|"-"|3158.81|" -   "|246.78|444.21|2467.82
"LULU"|20180323|"-"|"-"|"-"|2112.00|" -   "|165.00|297.00|1650.00
"LULU"|20180323|"-"|"-"|"-"|1046.40|" -   "|81.75|147.15|817.50
"LULU"|20180323|"-"|"-"|"-"|3193.60|" -   "|249.50|449.10|2495.00
"LULU"|20180323|"-"|"-"|"-"|153.60|" -   "|12.00|21.60|120.00
"LULU"|20180323|"-"|"-"|"-"|1811.20|" -   "|141.50|254.70|1415.00
"LULU"|20180323|"-"|"-"|"-"|1068.80|" -   "|83.50|150.30|835.00
"LULU"|20180323|"-"|"-"|"-"|5484.80|" -   "|428.50|771.30|4285.00
"LULU"|20180323|"-"|"-"|"-"|5164.80|" -   "|403.50|726.30|4035.00
"LULU"|20180323|"-"|"-"|"-"|6688.00|" -   "|522.50|940.50|5225.00
"LULU"|20180323|"-"|"-"|"-"|1945.60|" -   "|152.00|273.60|1520.00
"LULU"|20180323|"-"|"-"|"-"|3173.99|" -   "|247.97|446.34|2479.68
"LULU"|20180323|"-"|"-"|"-"|3711.59|" -   "|289.97|521.94|2899.68
"LULU"|20180323|"-"|"-"|"-"|332.80|" -   "|26.00|46.80|260.00
"LULU"|20180323|"-"|"-"|"-"|550.40|" -   "|43.00|77.40|430.00
"LULU"|20180323|"-"|"-"|"-"|1625.60|" -   "|127.00|228.60|1270.00
"LULU"|20180323|"-"|"-"|"-"|689.97|" -   "|53.90|97.03|539.04
"LULU"|20180323|"-"|"-"|"-"|1580.80|" -   "|123.50|222.30|1235.00
"LULU"|20180323|"-"|"-"|"-"|7296.00|" -   "|570.00|1026.00|5700.00
"LULU"|20180323|"-"|"-"|"-"|2348.80|" -   "|183.50|330.30|1835.00
"LULU"|20180323|"-"|"-"|"-"|1011.20|" -   "|79.00|142.20|790.00
"LULU"|20180323|"-"|"-"|"-"|998.40|" -   "|78.00|140.40|780.00
"LULU"|20180324|"-"|"-"|"-"|3174.40|" -   "|248.00|446.40|2480.00
"LULU"|20180324|"-"|"-"|"-"|2739.20|" -   "|214.00|385.20|2140.00
"LULU"|20180324|"-"|"-"|"-"|537.60|" -   "|42.00|75.60|420.00
"LULU"|20180324|"-"|"-"|"-"|2553.60|" -   "|199.50|359.10|1995.00
"LULU"|20180324|"-"|"-"|"-"|774.40|" -   "|60.50|108.90|605.00
"LULU"|20180324|"-"|"-"|"-"|10483.20|" -   "|819.00|1474.20|8190.00
"LULU"|20180324|"-"|"-"|"-"|1374.36|" -   "|107.37|193.27|1073.72
"LULU"|20180324|"-"|"-"|"-"|1779.20|" -   "|139.00|250.20|1390.00
"LULU"|20180324|"-"|"-"|"-"|998.40|" -   "|78.00|140.40|780.00
"LULU"|20180324|"-"|"-"|"-"|665.60|" -   "|52.00|93.60|520.00
"LULU"|20180324|"-"|"-"|"-"|665.60|" -   "|52.00|93.60|520.00
"LULU"|20180324|"-"|"-"|"-"|1068.80|" -   "|83.50|150.30|835.00
"LULU"|20180324|"-"|"-"|"-"|1440.00|" -   "|112.50|202.50|1125.00
"LULU"|20180324|"-"|"-"|"-"|505.60|" -   "|39.50|71.10|395.00
"LULU"|20180324|"-"|"-"|"-"|1228.80|" -   "|96.00|172.80|960.00
"LULU"|20180324|"-"|"-"|"-"|409.60|" -   "|32.00|57.60|320.00
"LULU"|20180324|"-"|"-"|"-"|2053.58|" -   "|160.44|288.78|1604.36
"LULU"|20180324|"-"|"-"|"-"|4505.60|" -   "|352.00|633.60|3520.00
"LULU"|20180324|"-"|"-"|"-"|4460.80|" -   "|348.50|627.30|3485.00
"LULU"|20180324|"-"|"-"|"-"|6699.57|" -   "|523.40|942.13|5234.04
"LULU"|20180324|"-"|"-"|"-"|2355.20|" -   "|184.00|331.20|1840.00
"LULU"|20180324|"-"|"-"|"-"|1107.20|" -   "|86.50|155.70|865.00
"LULU"|20180324|"-"|"-"|"-"|838.40|" -   "|65.50|117.90|655.00
"LULU"|20180324|"-"|"-"|"-"|1030.40|" -   "|80.50|144.90|805.00
"LULU"|20180324|"-"|"-"|"-"|838.40|" -   "|65.50|117.90|655.00
"LULU"|20180324|"-"|"-"|"-"|3520.00|" -   "|275.00|495.00|2750.00
"LULU"|20180324|"-"|"-"|"-"|1299.20|" -   "|101.50|182.70|1015.00
"LULU"|20180324|"-"|"-"|"-"|3603.20|" -   "|281.50|506.70|2815.00
"LULU"|20180324|"-"|"-"|"-"|448.00|" -   "|35.00|63.00|350.00
"LULU"|20180324|"-"|"-"|"-"|710.40|" -   "|55.50|99.90|555.00
"LULU"|20180324|"-"|"-"|"-"|761.60|" -   "|59.50|107.10|595.00
"LULU"|20180324|"-"|"-"|"-"|761.60|" -   "|59.50|107.10|595.00
"LULU"|20180324|"-"|"-"|"-"|1644.80|" -   "|128.50|231.30|1285.00
"LULU"|20180324|"-"|"-"|"-"|1523.20|" -   "|119.00|214.20|1190.00
"LULU"|20180324|"-"|"-"|"-"|4736.00|" -   "|370.00|666.00|3700.00
"LULU"|20180324|"-"|"-"|"-"|985.60|" -   "|77.00|138.60|770.00
"LULU"|20180324|"-"|"-"|"-"|1926.40|" -   "|150.50|270.90|1505.00
"LULU"|20180324|"-"|"-"|"-"|1542.40|" -   "|120.50|216.90|1205.00
"LULU"|20180324|"-"|"-"|"-"|2022.40|" -   "|158.00|284.40|1580.00
"LULU"|20180324|"-"|"-"|"-"|2099.20|" -   "|164.00|295.20|1640.00
"LULU"|20180324|"-"|"-"|"-"|7980.80|" -   "|623.50|1122.30|6235.00
"LULU"|20180324|"-"|"-"|"-"|3687.22|" -   "|288.06|518.52|2880.64
"LULU"|20180324|"-"|"-"|"-"|9222.40|" -   "|720.50|1296.90|7205.00
"LULU"|20180324|"-"|"-"|"-"|2393.19|" -   "|186.97|336.54|1869.68
"LULU"|20180324|"-"|"-"|"-"|2162.38|" -   "|168.94|304.08|1689.36
"LULU"|20180324|"-"|"-"|"-"|4915.20|" -   "|384.00|691.20|3840.00
"LULU"|20180324|"-"|"-"|"-"|1497.60|" -   "|117.00|210.60|1170.00
"LULU"|20180324|"-"|"-"|"-"|2118.40|" -   "|165.50|297.90|1655.00
"LULU"|20180324|"-"|"-"|"-"|2360.78|" -   "|184.44|331.98|1844.36
"LULU"|20180324|"-"|"-"|"-"|2150.40|" -   "|168.00|302.40|1680.00
"LULU"|20180324|"-"|"-"|"-"|2272.00|" -   "|177.50|319.50|1775.00
"LULU"|20180324|"-"|"-"|"-"|12492.80|" -   "|976.00|1756.80|9760.00
