,FUENTE,FECHA,PI_NCF,PI_NOMBRE,PI_RNC,PI_TOTAL,PI_EXONERACION,PI_PCT_LEY,PI_IVA,MONTO,MG_RNC,MG_NUMERO,MG_IMPUESTO,CHCK_1,DIFF
2093,LULU,20180304,-,-,-,"4,691.20", -   ,366.50,659.70,"3,665.00",124030341,A040010010100000376,659.70,"3,665.00",0
2094,LULU,20180304,-,-,-,"4,691.20", -   ,366.50,659.70,"3,665.00",0,A040010010200003188,659.70,"3,665.00",0
2095,LULU,20180304,-,-,-,"3,545.60", -   ,277.00,498.60,"2,770.00",0,A040010010200003189,498.60,"2,770.00",0
2096,LULU,20180304,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003190,41.40,230.00,0
2097,LULU,20180304,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003199,41.40,230.00,0
2098,LULU,20180304,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003190,41.40,230.00,0
2099,LULU,20180304,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003199,41.40,230.00,0
2100,LULU,20180304,-,-,-,"3,775.18", -   ,294.94,530.88,"2,949.36",0,A040010010200003191,530.88,"2,949.36",0
2101,LULU,20180304,-,-,-,748.80, -   ,58.50,105.30,585.00,0,A040010010200003194,105.30,585.00,0
2102,LULU,20180304,-,-,-,"11,942.40", -   ,933.00,"1,679.40","9,330.00",0,A040010010200003193,"1,679.40","9,330.00",0
2103,LULU,20180304,-,-,-,"10,291.20", -   ,804.00,"1,447.20","8,040.00",114231673,A040010010100000375,"1,447.20","8,040.00",0
2104,LULU,20180304,-,-,-,"10,291.20", -   ,804.00,"1,447.20","8,040.00",0,A040010010200003192,"1,447.20","8,040.00",0
2105,LULU,20180304,-,-,-,"1,484.80", -   ,116.00,208.80,"1,160.00",0,A040010010200003196,208.80,"1,160.00",0
2106,LULU,20180304,-,-,-,"4,857.60", -   ,379.50,683.10,"3,795.00",0,A040010010200003195,683.10,"3,795.00",0
2107,LULU,20180304,-,-,-,"2,380.80", -   ,186.00,334.80,"1,860.00",0,A040010010200003198,334.80,"1,860.00",0
2108,LULU,20180304,-,-,-,512.00, -   ,40.00,72.00,400.00,0,A040010010200003205,72.00,400.00,0
2109,LULU,20180304,-,-,-,"2,278.40", -   ,178.00,320.40,"1,780.00",0,A040010010200003204,320.40,"1,780.00",0
2110,LULU,20180304,-,-,-,"4,480.00", -   ,350.00,630.00,"3,500.00",0,A040010010200003203,630.00,"3,500.00",0
2111,LULU,20180304,-,-,-,780.80, -   ,61.00,109.80,610.00,0,A040010010200003201,109.80,610.00,0
2112,LULU,20180304,-,-,-,"2,291.20", -   ,179.00,322.20,"1,790.00",0,A040010010200003206,322.20,"1,790.00",0
2113,LULU,20180304,-,-,-,"11,302.40", -   ,883.00,"1,589.40","8,830.00",0,A040010010200003207,"1,589.40","8,830.00",0
2114,LULU,20180304,-,-,-,"2,233.60", -   ,174.50,314.10,"1,745.00",0,A040010010200003209,314.10,"1,745.00",0
2115,LULU,20180304,-,-,-,704.00, -   ,55.00,99.00,550.00,0,A040010010200003210,99.00,550.00,0
2116,LULU,20180304,-,-,-,"1,971.20", -   ,154.00,277.20,"1,540.00",0,A040010010200003213,277.20,"1,540.00",0
2117,LULU,20180304,-,-,-,"1,394.79", -   ,108.97,196.14,"1,089.68",0,A040010010200003229,196.14,"1,089.68",0
2118,LULU,20180304,-,-,-,"1,964.80", -   ,153.50,276.30,"1,535.00",0,A040010010200003228,276.30,"1,535.00",0
2119,LULU,20180304,-,-,-,"5,036.80", -   ,393.50,708.30,"3,935.00",0,A040010010200003227,708.30,"3,935.00",0
2120,LULU,20180304,-,-,-,"3,699.20", -   ,289.00,520.20,"2,890.00",0,A040010010200003226,520.20,"2,890.00",0
2121,LULU,20180304,-,-,-,"3,180.80", -   ,248.50,447.30,"2,485.00",0,A040010010200003225,447.30,"2,485.00",0
2122,LULU,20180304,-,-,-,"2,431.59", -   ,189.97,341.94,"1,899.68",0,A040010010200003224,341.94,"1,899.68",0
2123,LULU,20180304,-,-,-,"3,423.59", -   ,267.47,481.44,"2,674.68",0,A040010010200003223,481.44,"2,674.68",0
2124,LULU,20180304,-,-,-,"4,064.00", -   ,317.50,571.50,"3,175.00",0,A040010010200003222,571.50,"3,175.00",0
2125,LULU,20180304,-,-,-,"4,518.40", -   ,353.00,635.40,"3,530.00",0,A040010010200003220,635.40,"3,530.00",0
2126,LULU,20180304,-,-,-,"4,518.40", -   ,353.00,635.40,"3,530.00",0,A040010010200003221,635.40,"3,530.00",0
2127,LULU,20180304,-,-,-,"1,657.60", -   ,129.50,233.10,"1,295.00",0,A040010010200003219,233.10,"1,295.00",0
2128,LULU,20180304,-,-,-,"2,009.60", -   ,157.00,282.60,"1,570.00",0,A040010010200003218,282.60,"1,570.00",0
2129,LULU,20180304,-,-,-,"4,563.20", -   ,356.50,641.70,"3,565.00",0,A040010010200003217,641.70,"3,565.00",0
2130,LULU,20180304,-,-,-,"4,908.80", -   ,383.50,690.30,"3,835.00",0,A040010010200003216,690.30,"3,835.00",0
2131,LULU,20180304,-,-,-,"3,475.97", -   ,271.56,488.81,"2,715.60",0,A040010010200003215,488.81,"2,715.60",0
2132,LULU,20180304,-,-,-,"7,186.79", -   ,561.47,"1,010.64","5,614.68",0,A040010010200003214,"1,010.64","5,614.68",0
2133,LULU,20180304,-,-,-,"2,176.00", -   ,170.00,306.00,"1,700.00",0,A040010010200003230,306.00,"1,700.00",0
2134,LULU,20180304,-,-,-,"3,685.17", -   ,287.90,518.23,"2,879.04",0,A040010010200003232,518.23,"2,879.04",0
2135,LULU,20180304,-,-,-,"7,430.40", -   ,580.50,"1,044.90","5,805.00",131106412,A040010010100000377,"1,044.90","5,805.00",0
2136,LULU,20180304,-,-,-,"7,430.40", -   ,580.50,"1,044.90","5,805.00",131106412,A040010010100000378,"1,044.90","5,805.00",0
2137,LULU,20180304,-,-,-,"7,430.40", -   ,580.50,"1,044.90","5,805.00",0,A040010010200003233,"1,044.90","5,805.00",0
2138,LULU,20180304,-,-,-,"3,481.60", -   ,272.00,489.60,"2,720.00",131106412,A040010010100000379,489.60,"2,720.00",0
2139,LULU,20180304,-,-,-,"3,481.60", -   ,272.00,489.60,"2,720.00",0,A040010010200003235,489.60,"2,720.00",0
2140,LULU,20180304,-,-,-,"5,522.79", -   ,431.47,776.64,"4,314.68",131106412,A040010010100000381,776.64,"4,314.68",0
2141,LULU,20180304,-,-,-,"5,522.79", -   ,431.47,776.64,"4,314.68",0,A040010010200003236,776.64,"4,314.68",0
2142,LULU,20180305,-,-,-,921.60, -   ,72.00,129.60,720.00,0,A040010010200003242,129.60,720.00,0
2143,LULU,20180305,-,-,-,435.20, -   ,34.00,61.20,340.00,0,A040010010200003241,61.20,340.00,0
2144,LULU,20180305,-,-,-,435.20, -   ,34.00,61.20,340.00,0,A040010010200003241,61.20,340.00,0
2145,LULU,20180305,-,-,-,320.00, -   ,25.00,45.00,250.00,0,A040010010200003240,45.00,250.00,0
2146,LULU,20180305,-,-,-,"2,911.18", -   ,227.44,409.38,"2,274.36",0,A040010010200003239,409.38,"2,274.36",0
2147,LULU,20180305,-,-,-,358.40, -   ,28.00,50.40,280.00,0,A040010010200003237,50.40,280.00,0
2148,LULU,20180305,-,-,-,754.38, -   ,58.94,106.08,589.36,0,A040010010200003238,106.08,589.36,0
2149,LULU,20180305,-,-,-,229.99, -   ,17.97,32.34,179.68,0,A040010010200003243,32.34,179.68,0
2150,LULU,20180305,-,-,-,"1,510.40", -   ,118.00,212.40,"1,180.00",0,A040010010200003250,212.40,"1,180.00",0
2151,LULU,20180305,-,-,-,"1,510.40", -   ,118.00,212.40,"1,180.00",0,A040010010200003250,212.40,"1,180.00",0
2152,LULU,20180305,-,-,-,761.60, -   ,59.50,107.10,595.00,0,A040010010200003244,107.10,595.00,0
2153,LULU,20180305,-,-,-,593.92, -   ,46.40,83.52,464.00,0,A040010010200003245,83.52,464.00,0
2154,LULU,20180305,-,-,-,"1,267.20", -   ,99.00,178.20,990.00,0,A040010010200003246,178.20,990.00,0
2155,LULU,20180305,-,-,-,"1,267.20", -   ,99.00,178.20,990.00,0,A040010010200003279,178.20,990.00,0
2156,LULU,20180305,-,-,-,"1,267.20", -   ,99.00,178.20,990.00,0,A040010010200003246,178.20,990.00,0
2157,LULU,20180305,-,-,-,"1,267.20", -   ,99.00,178.20,990.00,0,A040010010200003279,178.20,990.00,0
2158,LULU,20180305,-,-,-,"1,440.00", -   ,112.50,202.50,"1,125.00",0,A040010010200003247,202.50,"1,125.00",0
2159,LULU,20180305,-,-,-,613.58, -   ,47.94,86.28,479.36,0,A040010010200003248,86.28,479.36,0
2160,LULU,20180305,-,-,-,601.60, -   ,47.00,84.60,470.00,0,A040010010200003249,84.60,470.00,0
2161,LULU,20180305,-,-,-,"1,313.19", -   ,102.59,184.67,"1,025.93",0,A040010010200003251,184.67,"1,025.93",0
2162,LULU,20180305,-,-,-,460.39, -   ,35.97,64.74,359.68,0,A040010010200003252,64.74,359.68,0
2163,LULU,20180305,-,-,-,"1,577.60", -   ,123.25,221.85,"1,232.50",0,A040010010200003257,221.85,"1,232.50",0
2164,LULU,20180305,-,-,-,"1,382.40", -   ,108.00,194.40,"1,080.00",0,A040010010200003256,194.40,"1,080.00",0
2165,LULU,20180305,-,-,-,"1,761.77", -   ,137.64,247.75,"1,376.38",0,A040010010200003255,247.75,"1,376.38",0
2166,LULU,20180305,-,-,-,787.20, -   ,61.50,110.70,615.00,0,A040010010200003254,110.70,615.00,0
2167,LULU,20180305,-,-,-,345.60, -   ,27.00,48.60,270.00,0,A040010010200003258,48.60,270.00,0
2168,LULU,20180305,-,-,-,"1,305.60", -   ,102.00,183.60,"1,020.00",0,A040010010200003259,183.60,"1,020.00",0
2169,LULU,20180305,-,-,-,"1,449.60", -   ,113.25,203.85,"1,132.50",101000996,A040010010100000382,203.85,"1,132.50",0
2170,LULU,20180305,-,-,-,"1,724.39", -   ,134.72,242.49,"1,347.18",0,A040010010200003253,242.49,"1,347.18",0
2171,LULU,20180305,-,-,-,"2,880.00", -   ,225.00,405.00,"2,250.00",0,A040010010200003260,405.00,"2,250.00",0
2172,LULU,20180305,-,-,-,"1,900.80", -   ,148.50,267.30,"1,485.00",0,A040010010200003261,267.30,"1,485.00",0
2173,LULU,20180305,-,-,-,"3,449.19", -   ,269.47,485.04,"2,694.68",0,A040010010200003262,485.04,"2,694.68",0
2174,LULU,20180305,-,-,-,"2,117.78", -   ,165.45,297.81,"1,654.52",0,A040010010200003263,297.81,"1,654.52",0
2175,LULU,20180305,-,-,-,"1,689.60", -   ,132.00,237.60,"1,320.00",0,A040010010200003265,237.60,"1,320.00",0
2176,LULU,20180305,-,-,-,966.40, -   ,75.50,135.90,755.00,0,A040010010200003264,135.90,755.00,0
2177,LULU,20180305,-,-,-,678.40, -   ,53.00,95.40,530.00,0,A040010010200003266,95.40,530.00,0
2178,LULU,20180305,-,-,-,"1,554.79", -   ,121.47,218.64,"1,214.68",0,A040010010200003271,218.64,"1,214.68",0
2179,LULU,20180305,-,-,-,"7,584.00", -   ,592.50,"1,066.50","5,925.00",0,A040010010200003270,"1,066.50","5,925.00",0
2180,LULU,20180305,-,-,-,"3,468.80", -   ,271.00,487.80,"2,710.00",0,A040010010200003269,487.80,"2,710.00",0
2181,LULU,20180305,-,-,-,"2,519.96", -   ,196.87,354.37,"1,968.72",0,A040010010200003272,354.37,"1,968.72",0
2182,LULU,20180305,-,-,-,"4,035.20", -   ,315.25,567.45,"3,152.50",0,A040010010200003268,567.45,"3,152.50",0
2183,LULU,20180305,-,-,-,"2,609.56", -   ,203.87,366.97,"2,038.72",0,A040010010200003267,366.97,"2,038.72",0
2184,LULU,20180305,-,-,-,"1,024.00", -   ,80.00,144.00,800.00,0,A040010010200003283,144.00,800.00,0
2185,LULU,20180305,-,-,-,"1,856.00", -   ,145.00,261.00,"1,450.00",0,A040010010200003282,261.00,"1,450.00",0
2186,LULU,20180305,-,-,-,"1,254.40", -   ,98.00,176.40,980.00,0,A040010010200003281,176.40,980.00,0
2187,LULU,20180305,-,-,-,"3,411.20", -   ,266.50,479.70,"2,665.00",0,A040010010200003280,479.70,"2,665.00",0
2188,LULU,20180305,-,-,-,"3,456.00", -   ,270.00,486.00,"2,700.00",131505341,A040010010100000383,486.00,"2,700.00",0
2189,LULU,20180305,-,-,-,"3,456.00", -   ,270.00,486.00,"2,700.00",0,A040010010200003278,486.00,"2,700.00",0
2190,LULU,20180305,-,-,-,592.00, -   ,46.25,83.25,462.50,0,A040010010200003277,83.25,462.50,0
2191,LULU,20180305,-,-,-,985.60, -   ,77.00,138.60,770.00,0,A040010010200003276,138.60,770.00,0
2192,LULU,20180305,-,-,-,"1,333.40", -   ,104.17,187.51,"1,041.72",0,A040010010200003275,187.51,"1,041.72",0
2193,LULU,20180305,-,-,-,"1,216.00", -   ,95.00,171.00,950.00,0,A040010010200003274,171.00,950.00,0
2194,LULU,20180305,-,-,-,"1,708.80", -   ,133.50,240.30,"1,335.00",0,A040010010200003273,240.30,"1,335.00",0
2195,LULU,20180305,-,-,-,"8,345.19", -   ,651.97,"1,173.54","6,519.68",0,A040010010200003284,"1,173.54","6,519.68",0
2196,LULU,20180305,-,-,-,"2,238.00", -   ,174.84,314.72,"1,748.44",0,A040010010200003295,314.72,"1,748.44",0
2197,LULU,20180305,-,-,-,"4,377.60", -   ,342.00,615.60,"3,420.00",0,A040010010200003293,615.60,"3,420.00",0
2198,LULU,20180305,-,-,-,889.60, -   ,69.50,125.10,695.00,0,A040010010200003292,125.10,695.00,0
2199,LULU,20180305,-,-,-,"2,124.80", -   ,166.00,298.80,"1,660.00",0,A040010010200003290,298.80,"1,660.00",0
2200,LULU,20180305,-,-,-,"1,209.60", -   ,94.50,170.10,945.00,131656234,A040010010100000386,170.10,945.00,0
2201,LULU,20180305,-,-,-,"1,209.60", -   ,94.50,170.10,945.00,0,A040010010200003288,170.10,945.00,0
2202,LULU,20180305,-,-,-,240.00, -   ,18.75,33.75,187.50,0,A040010010200003296,33.75,187.50,0
2203,LULU,20180305,-,-,-,486.40, -   ,38.00,68.40,380.00,0,A040010010200003285,68.40,380.00,0
2204,LULU,20180305,-,-,-,563.20, -   ,44.00,79.20,440.00,0,A040010010200003286,79.20,440.00,0
2205,LULU,20180305,-,-,-,"1,472.00", -   ,115.00,207.00,"1,150.00",0,A040010010200003298,207.00,"1,150.00",0
2206,LULU,20180306,-,-,-,316.80, -   ,24.75,44.55,247.50,0,A040010010200003299,44.55,247.50,0
2207,LULU,20180306,-,-,-,"4,595.20", -   ,359.00,646.20,"3,590.00",0,A040010010200003301,646.20,"3,590.00",0
2208,LULU,20180306,-,-,-,"13,075.20", -   ,"1,021.50","1,838.70","10,215.00",0,A040010010200003300,"1,838.70","10,215.00",0
2209,LULU,20180306,-,-,-,"3,576.78", -   ,279.44,502.98,"2,794.36",0,A040010010200003302,502.98,"2,794.36",0
2210,LULU,20180306,-,-,-,"1,075.20", -   ,84.00,151.20,840.00,0,A040010010200003303,151.20,840.00,0
2211,LULU,20180306,-,-,-,"3,040.00", -   ,237.50,427.50,"2,375.00",0,A040010010200003310,427.50,"2,375.00",0
2212,LULU,20180306,-,-,-,"1,024.00", -   ,80.00,144.00,800.00,0,A040010010200003309,144.00,800.00,0
2213,LULU,20180306,-,-,-,"1,170.38", -   ,91.44,164.58,914.36,0,A040010010200003308,164.58,914.36,0
2214,LULU,20180306,-,-,-,"1,267.20", -   ,99.00,178.20,990.00,0,A040010010200003307,178.20,990.00,0
2215,LULU,20180306,-,-,-,"1,413.99", -   ,110.47,198.84,"1,104.68",0,A040010010200003306,198.84,"1,104.68",0
2216,LULU,20180306,-,-,-,"4,064.00", -   ,317.50,571.50,"3,175.00",0,A040010010200003305,571.50,"3,175.00",0
2217,LULU,20180306,-,-,-,"1,516.80", -   ,118.50,213.30,"1,185.00",0,A040010010200003304,213.30,"1,185.00",0
2218,LULU,20180306,-,-,-,"3,743.59", -   ,292.47,526.44,"2,924.68",0,A040010010200003311,526.44,"2,924.68",0
2219,LULU,20180306,-,-,-,"1,331.20", -   ,104.00,187.20,"1,040.00",0,A040010010200003313,187.20,"1,040.00",0
2220,LULU,20180306,-,-,-,505.60, -   ,39.50,71.10,395.00,0,A040010010200003312,71.10,395.00,0
2221,LULU,20180306,-,-,-,345.60, -   ,27.00,48.60,270.00,0,A040010010200003315,48.60,270.00,0
2222,LULU,20180306,-,-,-,580.40, -   ,45.34,81.62,453.44,0,A040010010200003314,81.62,453.44,0
2223,LULU,20180306,-,-,-,307.20, -   ,24.00,43.20,240.00,0,A040010010200003316,43.20,240.00,0
2224,LULU,20180306,-,-,-,"1,996.80", -   ,156.00,280.80,"1,560.00",130367671,A040010010100000387,280.80,"1,560.00",0
2225,LULU,20180306,-,-,-,"1,996.80", -   ,156.00,280.80,"1,560.00",130367671,A040010010100000387,280.80,"1,560.00",0
2226,LULU,20180306,-,-,-,"1,913.60", -   ,149.50,269.10,"1,495.00",0,A040010010200003317,269.10,"1,495.00",0
2227,LULU,20180306,-,-,-,"13,228.80", -   ,"1,033.50","1,860.30","10,335.00",131042708,A040010010100000390,"1,860.30","10,335.00",0
2228,LULU,20180306,-,-,-,"1,433.60", -   ,112.00,201.60,"1,120.00",0,A040010010200003325,201.60,"1,120.00",0
2229,LULU,20180306,-,-,-,"1,728.00", -   ,135.00,243.00,"1,350.00",0,A040010010200003324,243.00,"1,350.00",0
2230,LULU,20180306,-,-,-,"1,656.78", -   ,129.44,232.98,"1,294.36",0,A040010010200003323,232.98,"1,294.36",0
2231,LULU,20180306,-,-,-,"1,868.80", -   ,146.00,262.80,"1,460.00",0,A040010010200003322,262.80,"1,460.00",0
2232,LULU,20180306,-,-,-,"1,868.80", -   ,146.00,262.80,"1,460.00",0,A040010010200003332,262.80,"1,460.00",0
2233,LULU,20180306,-,-,-,"1,868.80", -   ,146.00,262.80,"1,460.00",0,A040010010200003322,262.80,"1,460.00",0
2234,LULU,20180306,-,-,-,"1,868.80", -   ,146.00,262.80,"1,460.00",0,A040010010200003332,262.80,"1,460.00",0
2235,LULU,20180306,-,-,-,"3,013.99", -   ,235.47,423.84,"2,354.68",0,A040010010200003321,423.84,"2,354.68",0
2236,LULU,20180306,-,-,-,761.60, -   ,59.50,107.10,595.00,0,A040010010200003320,107.10,595.00,0
2237,LULU,20180306,-,-,-,"2,700.80", -   ,211.00,379.80,"2,110.00",0,A040010010200003319,379.80,"2,110.00",0
2238,LULU,20180306,-,-,-,"2,854.40", -   ,223.00,401.40,"2,230.00",0,A040010010200003318,401.40,"2,230.00",0
2239,LULU,20180306,-,-,-,"2,291.20", -   ,179.00,322.20,"1,790.00",0,A040010010200003326,322.20,"1,790.00",0
2240,LULU,20180306,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003327,41.40,230.00,0
2241,LULU,20180306,-,-,-,"3,215.00", -   ,251.17,452.11,"2,511.72",122006362,A040010010100000388,452.11,"2,511.72",0
2242,LULU,20180306,-,-,-,192.00, -   ,15.00,27.00,150.00,0,A040010010200003328,27.00,150.00,0
2243,LULU,20180306,-,-,-,"4,448.00", -   ,347.50,625.50,"3,475.00",130863946,A040010010100000391,625.50,"3,475.00",0
2244,LULU,20180306,-,-,-,"1,587.20", -   ,124.00,223.20,"1,240.00",0,A040010010200003333,223.20,"1,240.00",0
2245,LULU,20180306,-,-,-,"8,032.00", -   ,627.50,"1,129.50","6,275.00",0,A040010010200003334,"1,129.50","6,275.00",0
2246,LULU,20180306,-,-,-,"1,536.00", -   ,120.00,216.00,"1,200.00",0,A040010010200003335,216.00,"1,200.00",0
2247,LULU,20180306,-,-,-,"5,440.00", -   ,425.00,765.00,"4,250.00",0,A040010010200003330,765.00,"4,250.00",0
2248,LULU,20180306,-,-,-,"1,663.79", -   ,129.98,233.97,"1,299.84",0,A040010010200003331,233.97,"1,299.84",0
2249,LULU,20180306,-,-,-,"48,614.40", -   ,"3,798.00","6,836.40","37,980.00",101010452,A040010010100000392,"6,836.40","37,980.00",0
2250,LULU,20180306,-,-,-,"3,360.00", -   ,262.50,472.50,"2,625.00",131590233,A040010010100000389,472.50,"2,625.00",0
2251,LULU,20180307,-,-,-,240.00, -   ,18.75,33.75,187.50,0,A040010010200003342,33.75,187.50,0
2252,LULU,20180307,-,-,-,"5,222.40", -   ,408.00,734.40,"4,080.00",0,A040010010200003343,734.40,"4,080.00",0
2253,LULU,20180307,-,-,-,"2,278.40", -   ,178.00,320.40,"1,780.00",0,A040010010200003346,320.40,"1,780.00",0
2254,LULU,20180307,-,-,-,"2,278.40", -   ,178.00,320.40,"1,780.00",0,A040010010200003346,320.40,"1,780.00",0
2255,LULU,20180307,-,-,-,"8,211.20", -   ,641.50,"1,154.70","6,415.00",0,A040010010200003345,"1,154.70","6,415.00",0
2256,LULU,20180307,-,-,-,"1,612.80", -   ,126.00,226.80,"1,260.00",0,A040010010200003347,226.80,"1,260.00",0
2257,LULU,20180307,-,-,-,"1,222.40", -   ,95.50,171.90,955.00,0,A040010010200003348,171.90,955.00,0
2258,LULU,20180307,-,-,-,"1,113.19", -   ,86.97,156.54,869.68,0,A040010010200003349,156.54,869.68,0
2259,LULU,20180307,-,-,-,"1,739.98", -   ,135.94,244.68,"1,359.36",0,A040010010200003350,244.68,"1,359.36",0
2260,LULU,20180307,-,-,-,153.60, -   ,12.00,21.60,120.00,0,A040010010200003352,21.60,120.00,0
2261,LULU,20180307,-,-,-,960.00, -   ,75.00,135.00,750.00,0,A040010010200003353,135.00,750.00,0
2262,LULU,20180307,-,-,-,"1,061.99", -   ,82.97,149.34,829.68,0,A040010010200003340,149.34,829.68,0
2263,LULU,20180307,-,-,-,"1,061.99", -   ,82.97,149.34,829.68,0,A040010010200003354,149.34,829.68,0
2264,LULU,20180307,-,-,-,"1,728.00", -   ,135.00,243.00,"1,350.00",0,A040010010200003355,243.00,"1,350.00",0
2265,LULU,20180307,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003356,46.80,260.00,0
2266,LULU,20180307,-,-,-,"1,254.40", -   ,98.00,176.40,980.00,0,A040010010200003357,176.40,980.00,0
2267,LULU,20180307,-,-,-,"2,115.20", -   ,165.25,297.45,"1,652.50",130998949,A040010010100000393,297.45,"1,652.50",0
2268,LULU,20180307,-,-,-,"2,214.40", -   ,173.00,311.40,"1,730.00",0,A040010010200003358,311.40,"1,730.00",0
2269,LULU,20180307,-,-,-,"2,610.38", -   ,203.94,367.08,"2,039.36",131361587,A040010010100000398,367.08,"2,039.36",0
2270,LULU,20180307,-,-,-,672.00, -   ,52.50,94.50,525.00,0,A040010010200003361,94.50,525.00,0
2271,LULU,20180307,-,-,-,"2,821.58", -   ,220.44,396.78,"2,204.36",0,A040010010200003360,396.78,"2,204.36",0
2272,LULU,20180307,-,-,-,"4,361.11", -   ,340.71,613.28,"3,407.12",0,A040010010200003362,613.28,"3,407.12",0
2273,LULU,20180307,-,-,-,192.00, -   ,15.00,27.00,150.00,0,A040010010200003363,27.00,150.00,0
2274,LULU,20180308,-,-,-,"5,753.60", -   ,449.50,809.10,"4,495.00",0,A040010010200003364,809.10,"4,495.00",0
2275,LULU,20180308,-,-,-,480.00, -   ,37.50,67.50,375.00,0,A040010010200003377,67.50,375.00,0
2276,LULU,20180308,-,-,-,480.00, -   ,37.50,67.50,375.00,0,A040010010200003377,67.50,375.00,0
2277,LULU,20180308,-,-,-,"4,595.20", -   ,359.00,646.20,"3,590.00",0,A040010010200003371,646.20,"3,590.00",0
2278,LULU,20180308,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003370,41.40,230.00,0
2279,LULU,20180308,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003397,41.40,230.00,0
2280,LULU,20180308,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003370,41.40,230.00,0
2281,LULU,20180308,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003397,41.40,230.00,0
2282,LULU,20180308,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003370,41.40,230.00,0
2283,LULU,20180308,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003397,41.40,230.00,0
2284,LULU,20180308,-,-,-,"1,824.00", -   ,142.50,256.50,"1,425.00",0,A040010010200003369,256.50,"1,425.00",0
2285,LULU,20180308,-,-,-,"3,231.38", -   ,252.45,454.41,"2,524.52",0,A040010010200003368,454.41,"2,524.52",0
2286,LULU,20180308,-,-,-,"29,163.98", -   ,"2,278.44","4,101.18","22,784.36",0,A040010010200003372,"4,101.18","22,784.36",0
2287,LULU,20180308,-,-,-,"2,880.00", -   ,225.00,405.00,"2,250.00",0,A040010010200003367,405.00,"2,250.00",0
2288,LULU,20180308,-,-,-,"2,698.75", -   ,210.84,379.51,"2,108.40",0,A040010010200003366,379.51,"2,108.40",0
2289,LULU,20180308,-,-,-,"3,788.80", -   ,296.00,532.80,"2,960.00",0,A040010010200003365,532.80,"2,960.00",0
2290,LULU,20180308,-,-,-,864.00, -   ,67.50,121.50,675.00,0,A040010010200003373,121.50,675.00,0
2291,LULU,20180308,-,-,-,"2,195.20", -   ,171.50,308.70,"1,715.00",0,A040010010200003375,308.70,"1,715.00",0
2292,LULU,20180308,-,-,-,"1,638.40", -   ,128.00,230.40,"1,280.00",0,A040010010200003376,230.40,"1,280.00",0
2293,LULU,20180308,-,-,-,"1,638.40", -   ,128.00,230.40,"1,280.00",130556326,A040010010100000403,230.40,"1,280.00",0
2294,LULU,20180308,-,-,-,"1,638.40", -   ,128.00,230.40,"1,280.00",0,A040010010200003398,230.40,"1,280.00",0
2295,LULU,20180308,-,-,-,"1,638.40", -   ,128.00,230.40,"1,280.00",0,A040010010200003376,230.40,"1,280.00",0
2296,LULU,20180308,-,-,-,"1,638.40", -   ,128.00,230.40,"1,280.00",130556326,A040010010100000403,230.40,"1,280.00",0
2297,LULU,20180308,-,-,-,"1,638.40", -   ,128.00,230.40,"1,280.00",0,A040010010200003398,230.40,"1,280.00",0
2298,LULU,20180308,-,-,-,"4,012.39", -   ,313.47,564.24,"3,134.68",0,A040010010200003378,564.24,"3,134.68",0
2299,LULU,20180308,-,-,-,697.60, -   ,54.50,98.10,545.00,0,A040010010200003379,98.10,545.00,0
2300,LULU,20180308,-,-,-,"3,232.00", -   ,252.50,454.50,"2,525.00",0,A040010010200003380,454.50,"2,525.00",0
